"SEXO","EDAD","PAIS","AÑO ESTIMACION","CODREGEO","REGION","CENSO AJUSTADO","RRAA_REGULAR","RRAA_IRREGULAR","RRAA_TOTAL","ESTIMACION"
"H","00 A 04","ARGENTINA",2018,11,"BIOBÍO","23","1","","1",24
"H","00 A 04","ARGENTINA",2018,12,"LA ARAUCANÍA","19","3","","3",22
"H","00 A 04","ARGENTINA",2018,13,"LOS RÍOS","7","1","","1",8
"H","00 A 04","ARGENTINA",2018,14,"LOS LAGOS","29","1","","1",30
"H","00 A 04","ARGENTINA",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","8","1","","1",9
"H","00 A 04","ARGENTINA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","16","","","",16
"H","00 A 04","ARGENTINA",2018,17,"REGIÓN IGNORADA","","37","","37",37
"H","00 A 04","ARGENTINA",2019,1,"ARICA Y PARINACOTA","2","","","",2
"H","00 A 04","ARGENTINA",2019,2,"TARAPACÁ","4","7","","7",11
"H","00 A 04","ARGENTINA",2019,3,"ANTOFAGASTA","9","5","","5",14
"H","00 A 04","ARGENTINA",2019,4,"ATACAMA","2","1","","1",3
"H","00 A 04","ARGENTINA",2019,5,"COQUIMBO","5","6","","6",11
"H","00 A 04","ARGENTINA",2019,6,"VALPARAÍSO","38","13","","13",51
"H","00 A 04","ARGENTINA",2019,7,"METROPOLITANA DE SANTIAGO","145","64","","64",209
"H","00 A 04","ARGENTINA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","14","3","","3",17
"H","00 A 04","ARGENTINA",2019,9,"MAULE","6","3","1","4",10
"H","00 A 04","ARGENTINA",2019,11,"BIOBÍO","13","1","","1",14
"H","00 A 04","ARGENTINA",2019,12,"LA ARAUCANÍA","9","4","","4",13
"H","00 A 04","ARGENTINA",2019,13,"LOS RÍOS","5","2","","2",7
"H","00 A 04","ARGENTINA",2019,14,"LOS LAGOS","20","5","","5",25
"H","00 A 04","ARGENTINA",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","5","1","","1",6
"H","00 A 04","ARGENTINA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","10","2","","2",12
"H","00 A 04","ARGENTINA",2019,17,"REGIÓN IGNORADA","","27","","27",27
"H","00 A 04","ARGENTINA",2020,1,"ARICA Y PARINACOTA","1","","","",1
"H","00 A 04","ARGENTINA",2020,2,"TARAPACÁ","2","3","1","4",6
"H","00 A 04","ARGENTINA",2020,3,"ANTOFAGASTA","6","4","","4",10
"H","00 A 04","ARGENTINA",2020,4,"ATACAMA","1","2","","2",3
"H","00 A 04","ARGENTINA",2020,5,"COQUIMBO","4","5","","5",9
"H","00 A 04","ARGENTINA",2020,6,"VALPARAÍSO","20","14","","14",34
"H","00 A 04","ARGENTINA",2020,7,"METROPOLITANA DE SANTIAGO","76","72","1","73",149
"H","00 A 04","ARGENTINA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","8","2","","2",10
"H","00 A 04","ARGENTINA",2020,9,"MAULE","3","5","1","6",9
"H","00 A 04","ARGENTINA",2020,10,"ÑUBLE","","1","","1",1
"H","00 A 04","ARGENTINA",2020,11,"BIOBÍO","8","1","","1",9
"H","00 A 04","ARGENTINA",2020,12,"LA ARAUCANÍA","6","2","","2",8
"H","00 A 04","ARGENTINA",2020,13,"LOS RÍOS","3","3","","3",6
"H","00 A 04","ARGENTINA",2020,14,"LOS LAGOS","8","7","1","8",16
"H","00 A 04","ARGENTINA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","3","3","","3",6
"H","00 A 04","ARGENTINA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","7","1","","1",8
"H","00 A 04","ARGENTINA",2020,17,"REGIÓN IGNORADA","","31","","31",31
"H","00 A 04","ARGENTINA",2021,1,"ARICA Y PARINACOTA","1","","","",1
"H","00 A 04","ARGENTINA",2021,2,"TARAPACÁ","1","1","1","2",3
"H","00 A 04","ARGENTINA",2021,3,"ANTOFAGASTA","3","2","2","4",7
"H","00 A 04","ARGENTINA",2021,4,"ATACAMA","","1","","1",1
"H","00 A 04","ARGENTINA",2021,5,"COQUIMBO","1","2","","2",3
"H","00 A 04","ARGENTINA",2021,6,"VALPARAÍSO","8","10","","10",18
"H","00 A 04","ARGENTINA",2021,7,"METROPOLITANA DE SANTIAGO","26","54","3","57",83
"H","00 A 04","ARGENTINA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","5","4","","4",9
"H","00 A 04","ARGENTINA",2021,9,"MAULE","1","1","1","2",3
"H","00 A 04","ARGENTINA",2021,11,"BIOBÍO","3","3","","3",6
"H","00 A 04","ARGENTINA",2021,12,"LA ARAUCANÍA","1","3","","3",4
"H","00 A 04","ARGENTINA",2021,13,"LOS RÍOS","","5","","5",5
"H","00 A 04","ARGENTINA",2021,14,"LOS LAGOS","4","5","","5",9
"H","00 A 04","ARGENTINA",2021,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","","2","","2",2
"H","00 A 04","ARGENTINA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","3","1","","1",4
"H","00 A 04","ARGENTINA",2021,17,"REGIÓN IGNORADA","","38","1","39",39
"H","00 A 04","ARGENTINA",2022,2,"TARAPACÁ","","2","","2",2
"H","00 A 04","ARGENTINA",2022,3,"ANTOFAGASTA","","1","1","2",2
"H","00 A 04","ARGENTINA",2022,4,"ATACAMA","","3","","3",3
"H","00 A 04","ARGENTINA",2022,5,"COQUIMBO","","1","","1",1
"H","00 A 04","ARGENTINA",2022,6,"VALPARAÍSO","","7","1","8",8
"H","00 A 04","ARGENTINA",2022,7,"METROPOLITANA DE SANTIAGO","","60","","60",60
"H","00 A 04","ARGENTINA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","","5","","5",5
"H","00 A 04","ARGENTINA",2022,9,"MAULE","","1","","1",1
"H","00 A 04","ARGENTINA",2022,11,"BIOBÍO","","4","","4",4
"H","00 A 04","ARGENTINA",2022,13,"LOS RÍOS","","3","","3",3
"H","00 A 04","ARGENTINA",2022,14,"LOS LAGOS","","3","","3",3
"H","00 A 04","ARGENTINA",2022,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","","1","","1",1
"H","00 A 04","ARGENTINA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","2","","2",2
"H","00 A 04","ARGENTINA",2022,17,"REGIÓN IGNORADA","","9","2","11",11
"H","00 A 04","BOLIVIA",2018,1,"ARICA Y PARINACOTA","81","70","","70",151
"H","00 A 04","BOLIVIA",2018,2,"TARAPACÁ","276","319","1","320",596
"H","00 A 04","BOLIVIA",2018,3,"ANTOFAGASTA","325","257","3","260",585
"H","00 A 04","BOLIVIA",2018,4,"ATACAMA","31","40","","40",71
"H","00 A 04","BOLIVIA",2018,5,"COQUIMBO","9","17","","17",26
"H","00 A 04","BOLIVIA",2018,6,"VALPARAÍSO","16","31","","31",47
"H","00 A 04","BOLIVIA",2018,7,"METROPOLITANA DE SANTIAGO","146","121","","121",267
"H","00 A 04","BOLIVIA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","8","13","","13",21
"H","00 A 04","BOLIVIA",2018,9,"MAULE","7","7","","7",14
"H","00 A 04","BOLIVIA",2018,10,"ÑUBLE","3","1","","1",4
"H","00 A 04","BOLIVIA",2018,11,"BIOBÍO","2","","","",2
"H","00 A 04","BOLIVIA",2018,12,"LA ARAUCANÍA","2","1","","1",3
"H","00 A 04","BOLIVIA",2018,14,"LOS LAGOS","1","","","",1
"H","00 A 04","BOLIVIA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","00 A 04","BOLIVIA",2018,17,"REGIÓN IGNORADA","","149","2","151",151
"H","00 A 04","BOLIVIA",2019,1,"ARICA Y PARINACOTA","55","69","","69",124
"H","00 A 04","BOLIVIA",2019,2,"TARAPACÁ","182","295","","295",477
"H","00 A 04","BOLIVIA",2019,3,"ANTOFAGASTA","204","325","1","326",530
"H","00 A 04","BOLIVIA",2019,4,"ATACAMA","23","56","","56",79
"H","00 A 04","BOLIVIA",2019,5,"COQUIMBO","4","15","","15",19
"H","00 A 04","BOLIVIA",2019,6,"VALPARAÍSO","8","31","","31",39
"H","00 A 04","BOLIVIA",2019,7,"METROPOLITANA DE SANTIAGO","98","158","","158",256
"H","00 A 04","BOLIVIA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","5","16","","16",21
"H","00 A 04","BOLIVIA",2019,9,"MAULE","6","9","","9",15
"H","00 A 04","BOLIVIA",2019,10,"ÑUBLE","2","2","","2",4
"H","00 A 04","BOLIVIA",2019,11,"BIOBÍO","1","","","",1
"H","00 A 04","BOLIVIA",2019,12,"LA ARAUCANÍA","1","2","","2",3
"H","00 A 04","BOLIVIA",2019,14,"LOS LAGOS","1","1","","1",2
"H","00 A 04","BOLIVIA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","00 A 04","BOLIVIA",2019,17,"REGIÓN IGNORADA","","158","3","161",161
"H","00 A 04","BOLIVIA",2020,1,"ARICA Y PARINACOTA","28","52","","52",80
"H","00 A 04","BOLIVIA",2020,2,"TARAPACÁ","97","216","","216",313
"H","00 A 04","BOLIVIA",2020,3,"ANTOFAGASTA","110","254","","254",364
"H","00 A 04","BOLIVIA",2020,4,"ATACAMA","12","53","","53",65
"H","00 A 04","BOLIVIA",2020,5,"COQUIMBO","4","16","","16",20
"H","00 A 04","BOLIVIA",2020,6,"VALPARAÍSO","7","31","","31",38
"H","00 A 04","BOLIVIA",2020,7,"METROPOLITANA DE SANTIAGO","61","144","1","145",206
"H","00 A 04","BOLIVIA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","2","14","","14",16
"H","00 A 04","BOLIVIA",2020,9,"MAULE","3","8","","8",11
"H","00 A 04","BOLIVIA",2020,10,"ÑUBLE","1","3","","3",4
"H","00 A 04","BOLIVIA",2020,12,"LA ARAUCANÍA","1","2","","2",3
"H","00 A 04","BOLIVIA",2020,14,"LOS LAGOS","","1","","1",1
"H","00 A 04","BOLIVIA",2020,17,"REGIÓN IGNORADA","","104","4","108",108
"H","00 A 04","BOLIVIA",2021,1,"ARICA Y PARINACOTA","9","51","","51",60
"H","00 A 04","BOLIVIA",2021,2,"TARAPACÁ","42","162","","162",204
"H","00 A 04","BOLIVIA",2021,3,"ANTOFAGASTA","39","217","","217",256
"H","00 A 04","BOLIVIA",2021,4,"ATACAMA","2","44","","44",46
"H","00 A 04","BOLIVIA",2021,5,"COQUIMBO","1","13","","13",14
"H","00 A 04","BOLIVIA",2021,6,"VALPARAÍSO","2","21","","21",23
"H","00 A 04","BOLIVIA",2021,7,"METROPOLITANA DE SANTIAGO","23","103","5","108",131
"H","00 A 04","BOLIVIA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","","14","","14",14
"H","00 A 04","BOLIVIA",2021,9,"MAULE","1","6","","6",7
"H","00 A 04","BOLIVIA",2021,11,"BIOBÍO","","1","","1",1
"H","00 A 04","BOLIVIA",2021,12,"LA ARAUCANÍA","","2","","2",2
"H","00 A 04","BOLIVIA",2021,14,"LOS LAGOS","","","2","2",2
"H","00 A 04","BOLIVIA",2021,17,"REGIÓN IGNORADA","","58","11","69",69
"H","00 A 04","BOLIVIA",2022,1,"ARICA Y PARINACOTA","","24","","24",24
"H","00 A 04","BOLIVIA",2022,2,"TARAPACÁ","","108","","108",108
"H","00 A 04","BOLIVIA",2022,3,"ANTOFAGASTA","","146","","146",146
"H","00 A 04","BOLIVIA",2022,4,"ATACAMA","","41","","41",41
"H","00 A 04","BOLIVIA",2022,5,"COQUIMBO","","6","","6",6
"H","00 A 04","BOLIVIA",2022,6,"VALPARAÍSO","","21","","21",21
"H","00 A 04","BOLIVIA",2022,7,"METROPOLITANA DE SANTIAGO","","77","6","83",83
"H","00 A 04","BOLIVIA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","","13","","13",13
"H","00 A 04","BOLIVIA",2022,9,"MAULE","","2","","2",2
"H","00 A 04","BOLIVIA",2022,13,"LOS RÍOS","","2","","2",2
"H","00 A 04","BOLIVIA",2022,14,"LOS LAGOS","","2","1","3",3
"H","00 A 04","BOLIVIA",2022,17,"REGIÓN IGNORADA","","7","18","25",25
"H","00 A 04","BRASIL",2018,1,"ARICA Y PARINACOTA","1","","","",1
"H","00 A 04","BRASIL",2018,2,"TARAPACÁ","7","4","","4",11
"H","00 A 04","BRASIL",2018,3,"ANTOFAGASTA","2","","","",2
"H","00 A 04","BRASIL",2018,4,"ATACAMA","1","","","",1
"H","00 A 04","BRASIL",2018,5,"COQUIMBO","3","2","","2",5
"H","00 A 04","BRASIL",2018,6,"VALPARAÍSO","8","2","","2",10
"H","00 A 04","BRASIL",2018,7,"METROPOLITANA DE SANTIAGO","139","23","","23",162
"H","00 A 04","BRASIL",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","4","3","","3",7
"H","00 A 04","BRASIL",2018,9,"MAULE","4","1","","1",5
"H","00 A 04","BRASIL",2018,11,"BIOBÍO","3","2","","2",5
"H","00 A 04","BRASIL",2018,12,"LA ARAUCANÍA","4","","","",4
"H","00 A 04","BRASIL",2018,13,"LOS RÍOS","2","1","","1",3
"H","00 A 04","BRASIL",2018,14,"LOS LAGOS","3","1","","1",4
"H","00 A 04","BRASIL",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1
"H","00 A 04","BRASIL",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","3","","","",3
"H","00 A 04","BRASIL",2018,17,"REGIÓN IGNORADA","","14","","14",14
"H","00 A 04","BRASIL",2019,1,"ARICA Y PARINACOTA","1","","","",1
"H","00 A 04","BRASIL",2019,2,"TARAPACÁ","4","4","","4",8
"H","00 A 04","BRASIL",2019,3,"ANTOFAGASTA","2","1","","1",3
"H","00 A 04","BRASIL",2019,4,"ATACAMA","1","","","",1
"H","00 A 04","BRASIL",2019,5,"COQUIMBO","2","4","","4",6
"H","00 A 04","BRASIL",2019,6,"VALPARAÍSO","6","3","","3",9
"H","00 A 04","BRASIL",2019,7,"METROPOLITANA DE SANTIAGO","100","22","","22",122
"H","00 A 04","BRASIL",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","1","","1",4
"H","00 A 04","BRASIL",2019,9,"MAULE","1","2","","2",3
"H","00 A 04","BRASIL",2019,11,"BIOBÍO","3","3","","3",6
"H","00 A 04","BRASIL",2019,12,"LA ARAUCANÍA","4","1","","1",5
"H","00 A 04","BRASIL",2019,13,"LOS RÍOS","2","1","","1",3
"H","00 A 04","BRASIL",2019,14,"LOS LAGOS","1","3","","3",4
"H","00 A 04","BRASIL",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1
"H","00 A 04","BRASIL",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","2","3","","3",5
"H","00 A 04","BRASIL",2019,17,"REGIÓN IGNORADA","","15","2","17",17
"H","00 A 04","BRASIL",2020,1,"ARICA Y PARINACOTA","1","2","","2",3
"H","00 A 04","BRASIL",2020,2,"TARAPACÁ","2","4","","4",6
"H","00 A 04","BRASIL",2020,4,"ATACAMA","1","","","",1
"H","00 A 04","BRASIL",2020,5,"COQUIMBO","1","2","","2",3
"H","00 A 04","BRASIL",2020,6,"VALPARAÍSO","2","4","","4",6
"H","00 A 04","BRASIL",2020,7,"METROPOLITANA DE SANTIAGO","52","29","","29",81
"H","00 A 04","BRASIL",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","2","","2",5
"H","00 A 04","BRASIL",2020,9,"MAULE","1","2","","2",3
"H","00 A 04","BRASIL",2020,10,"ÑUBLE","","1","","1",1
"H","00 A 04","BRASIL",2020,11,"BIOBÍO","","4","","4",4
"H","00 A 04","BRASIL",2020,12,"LA ARAUCANÍA","3","","","",3
"H","00 A 04","BRASIL",2020,13,"LOS RÍOS","1","1","","1",2
"H","00 A 04","BRASIL",2020,14,"LOS LAGOS","","3","","3",3
"H","00 A 04","BRASIL",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1
"H","00 A 04","BRASIL",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","1","","1",2
"H","00 A 04","BRASIL",2020,17,"REGIÓN IGNORADA","","9","2","11",11
"H","00 A 04","BRASIL",2021,1,"ARICA Y PARINACOTA","1","2","","2",3
"H","00 A 04","BRASIL",2021,2,"TARAPACÁ","1","2","","2",3
"H","00 A 04","BRASIL",2021,5,"COQUIMBO","","1","","1",1
"H","00 A 04","BRASIL",2021,6,"VALPARAÍSO","1","1","","1",2
"H","00 A 04","BRASIL",2021,7,"METROPOLITANA DE SANTIAGO","15","27","1","28",43
"H","00 A 04","BRASIL",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","","2","","2",2
"H","00 A 04","BRASIL",2021,9,"MAULE","1","1","","1",2
"H","00 A 04","BRASIL",2021,10,"ÑUBLE","","1","","1",1
"H","00 A 04","BRASIL",2021,11,"BIOBÍO","","1","","1",1
"H","00 A 04","BRASIL",2021,12,"LA ARAUCANÍA","","1","","1",1
"H","00 A 04","BRASIL",2021,13,"LOS RÍOS","1","","","",1
"H","00 A 04","BRASIL",2021,14,"LOS LAGOS","","1","","1",1
"H","00 A 04","BRASIL",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","1","","1",1
"H","00 A 04","BRASIL",2021,17,"REGIÓN IGNORADA","","13","3","16",16
"H","00 A 04","BRASIL",2022,5,"COQUIMBO","","1","","1",1
"H","00 A 04","BRASIL",2022,7,"METROPOLITANA DE SANTIAGO","","29","2","31",31
"H","00 A 04","BRASIL",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","","2","","2",2
"H","00 A 04","BRASIL",2022,9,"MAULE","","3","","3",3
"H","00 A 04","BRASIL",2022,10,"ÑUBLE","","3","","3",3
"H","00 A 04","BRASIL",2022,11,"BIOBÍO","","2","","2",2
"H","00 A 04","BRASIL",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","1","","1",1
"H","00 A 04","BRASIL",2022,17,"REGIÓN IGNORADA","","3","4","7",7
"H","00 A 04","CHINA",2018,2,"TARAPACÁ","2","4","","4",6
"H","00 A 04","CHINA",2018,3,"ANTOFAGASTA","1","1","","1",2
"H","00 A 04","CHINA",2018,6,"VALPARAÍSO","","1","","1",1
"H","00 A 04","CHINA",2018,7,"METROPOLITANA DE SANTIAGO","32","7","","7",39
"H","00 A 04","CHINA",2018,11,"BIOBÍO","1","1","","1",2
"H","00 A 04","CHINA",2018,12,"LA ARAUCANÍA","1","","","",1
"H","00 A 04","CHINA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","1","","1",1
"H","00 A 04","CHINA",2018,17,"REGIÓN IGNORADA","","11","","11",11
"H","00 A 04","CHINA",2019,2,"TARAPACÁ","2","3","","3",5
"H","00 A 04","CHINA",2019,3,"ANTOFAGASTA","1","","","",1
"H","00 A 04","CHINA",2019,4,"ATACAMA","","","1","1",1
"H","00 A 04","CHINA",2019,5,"COQUIMBO","","1","","1",1
"H","00 A 04","CHINA",2019,6,"VALPARAÍSO","","1","","1",1
"H","00 A 04","CHINA",2019,7,"METROPOLITANA DE SANTIAGO","23","13","","13",36
"H","00 A 04","CHINA",2019,9,"MAULE","","3","","3",3
"H","00 A 04","CHINA",2019,11,"BIOBÍO","1","1","","1",2
"H","00 A 04","CHINA",2019,12,"LA ARAUCANÍA","1","","","",1
"H","00 A 04","CHINA",2019,14,"LOS LAGOS","","1","","1",1
"H","00 A 04","CHINA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","1","","1",1
"H","00 A 04","CHINA",2019,17,"REGIÓN IGNORADA","","8","","8",8
"H","00 A 04","CHINA",2020,2,"TARAPACÁ","2","3","","3",5
"H","00 A 04","CHINA",2020,4,"ATACAMA","","","1","1",1
"H","00 A 04","CHINA",2020,5,"COQUIMBO","","1","","1",1
"H","00 A 04","CHINA",2020,6,"VALPARAÍSO","","1","","1",1
"H","00 A 04","CHINA",2020,7,"METROPOLITANA DE SANTIAGO","14","16","","16",30
"H","00 A 04","CHINA",2020,9,"MAULE","","2","","2",2
"H","00 A 04","CHINA",2020,12,"LA ARAUCANÍA","1","","","",1
"H","00 A 04","CHINA",2020,14,"LOS LAGOS","","","1","1",1
"H","00 A 04","CHINA",2020,17,"REGIÓN IGNORADA","","2","","2",2
"H","00 A 04","CHINA",2021,2,"TARAPACÁ","2","","","",2
"H","00 A 04","CHINA",2021,4,"ATACAMA","","","1","1",1
"H","00 A 04","CHINA",2021,5,"COQUIMBO","","2","","2",2
"H","00 A 04","CHINA",2021,6,"VALPARAÍSO","","2","","2",2
"H","00 A 04","CHINA",2021,7,"METROPOLITANA DE SANTIAGO","5","17","","17",22
"H","00 A 04","CHINA",2021,9,"MAULE","","1","","1",1
"H","00 A 04","CHINA",2021,12,"LA ARAUCANÍA","1","","","",1
"H","00 A 04","CHINA",2021,14,"LOS LAGOS","","","1","1",1
"H","00 A 04","CHINA",2022,2,"TARAPACÁ","","2","","2",2
"H","00 A 04","CHINA",2022,5,"COQUIMBO","","1","","1",1
"H","00 A 04","CHINA",2022,6,"VALPARAÍSO","","1","","1",1
"H","00 A 04","CHINA",2022,7,"METROPOLITANA DE SANTIAGO","","13","","13",13
"H","00 A 04","CHINA",2022,9,"MAULE","","1","","1",1
"H","00 A 04","CHINA",2022,12,"LA ARAUCANÍA","","1","","1",1
"H","00 A 04","CHINA",2022,13,"LOS RÍOS","","1","","1",1
"H","00 A 04","CHINA",2022,14,"LOS LAGOS","","","1","1",1
"H","00 A 04","CHINA",2022,17,"REGIÓN IGNORADA","","6","1","7",7
"H","00 A 04","COLOMBIA",2018,1,"ARICA Y PARINACOTA","9","6","","6",15
"H","00 A 04","COLOMBIA",2018,2,"TARAPACÁ","21","14","","14",35
"H","00 A 04","COLOMBIA",2018,3,"ANTOFAGASTA","141","100","","100",241
"H","00 A 04","COLOMBIA",2018,4,"ATACAMA","17","13","","13",30
"H","00 A 04","COLOMBIA",2018,5,"COQUIMBO","26","22","","22",48
"H","00 A 04","COLOMBIA",2018,6,"VALPARAÍSO","29","18","","18",47
"H","00 A 04","COLOMBIA",2018,7,"METROPOLITANA DE SANTIAGO","420","218","1","219",639
"H","00 A 04","COLOMBIA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","17","13","","13",30
"H","00 A 04","COLOMBIA",2018,9,"MAULE","8","3","","3",11
"H","00 A 04","COLOMBIA",2018,10,"ÑUBLE","7","3","","3",10
"H","00 A 04","COLOMBIA",2018,11,"BIOBÍO","6","2","1","3",9
"H","00 A 04","COLOMBIA",2018,12,"LA ARAUCANÍA","3","5","","5",8
"H","00 A 04","COLOMBIA",2018,13,"LOS RÍOS","2","7","","7",9
"H","00 A 04","COLOMBIA",2018,14,"LOS LAGOS","7","8","","8",15
"H","00 A 04","COLOMBIA",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","6","5","","5",11
"H","00 A 04","COLOMBIA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","6","13","","13",19
"H","00 A 04","COLOMBIA",2018,17,"REGIÓN IGNORADA","","199","1","200",200
"H","00 A 04","COLOMBIA",2019,1,"ARICA Y PARINACOTA","9","8","","8",17
"H","00 A 04","COLOMBIA",2019,2,"TARAPACÁ","13","17","","17",30
"H","00 A 04","COLOMBIA",2019,3,"ANTOFAGASTA","88","109","","109",197
"H","00 A 04","COLOMBIA",2019,4,"ATACAMA","12","17","","17",29
"H","00 A 04","COLOMBIA",2019,5,"COQUIMBO","12","26","","26",38
"H","00 A 04","COLOMBIA",2019,6,"VALPARAÍSO","25","18","","18",43
"H","00 A 04","COLOMBIA",2019,7,"METROPOLITANA DE SANTIAGO","270","280","1","281",551
"H","00 A 04","COLOMBIA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","11","17","","17",28
"H","00 A 04","COLOMBIA",2019,9,"MAULE","6","7","","7",13
"H","00 A 04","COLOMBIA",2019,10,"ÑUBLE","2","4","","4",6
"H","00 A 04","COLOMBIA",2019,11,"BIOBÍO","3","9","2","11",14
"H","00 A 04","COLOMBIA",2019,12,"LA ARAUCANÍA","3","7","","7",10
"H","00 A 04","COLOMBIA",2019,13,"LOS RÍOS","","9","","9",9
"H","00 A 04","COLOMBIA",2019,14,"LOS LAGOS","4","8","","8",12
"H","00 A 04","COLOMBIA",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","5","6","","6",11
"H","00 A 04","COLOMBIA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","5","15","","15",20
"H","00 A 04","COLOMBIA",2019,17,"REGIÓN IGNORADA","","218","2","220",220
"H","00 A 04","COLOMBIA",2020,1,"ARICA Y PARINACOTA","6","7","","7",13
"H","00 A 04","COLOMBIA",2020,2,"TARAPACÁ","5","8","","8",13
"H","00 A 04","COLOMBIA",2020,3,"ANTOFAGASTA","40","100","","100",140
"H","00 A 04","COLOMBIA",2020,4,"ATACAMA","5","11","","11",16
"H","00 A 04","COLOMBIA",2020,5,"COQUIMBO","8","23","","23",31
"H","00 A 04","COLOMBIA",2020,6,"VALPARAÍSO","13","18","","18",31
"H","00 A 04","COLOMBIA",2020,7,"METROPOLITANA DE SANTIAGO","142","263","1","264",406
"H","00 A 04","COLOMBIA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","7","17","","17",24
"H","00 A 04","COLOMBIA",2020,9,"MAULE","5","9","","9",14
"H","00 A 04","COLOMBIA",2020,10,"ÑUBLE","1","2","","2",3
"H","00 A 04","COLOMBIA",2020,11,"BIOBÍO","","9","1","10",10
"H","00 A 04","COLOMBIA",2020,12,"LA ARAUCANÍA","1","7","","7",8
"H","00 A 04","COLOMBIA",2020,13,"LOS RÍOS","","8","","8",8
"H","00 A 04","COLOMBIA",2020,14,"LOS LAGOS","1","12","","12",13
"H","00 A 04","COLOMBIA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","4","5","","5",9
"H","00 A 04","COLOMBIA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","2","14","","14",16
"H","00 A 04","COLOMBIA",2020,17,"REGIÓN IGNORADA","","87","7","94",94
"H","00 A 04","COLOMBIA",2021,1,"ARICA Y PARINACOTA","1","6","","6",7
"H","00 A 04","COLOMBIA",2021,2,"TARAPACÁ","","14","","14",14
"H","00 A 04","COLOMBIA",2021,3,"ANTOFAGASTA","14","80","","80",94
"H","00 A 04","COLOMBIA",2021,4,"ATACAMA","3","16","","16",19
"H","00 A 04","COLOMBIA",2021,5,"COQUIMBO","2","20","","20",22
"H","00 A 04","COLOMBIA",2021,6,"VALPARAÍSO","1","28","","28",29
"H","00 A 04","COLOMBIA",2021,7,"METROPOLITANA DE SANTIAGO","30","225","7","232",262
"H","00 A 04","COLOMBIA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","2","17","","17",19
"H","00 A 04","COLOMBIA",2021,9,"MAULE","2","7","1","8",10
"H","00 A 04","COLOMBIA",2021,10,"ÑUBLE","","3","","3",3
"H","00 A 04","COLOMBIA",2021,11,"BIOBÍO","","12","2","14",14
"H","00 A 04","COLOMBIA",2021,12,"LA ARAUCANÍA","1","7","","7",8
