"";"pais";"año";"region";"comuna";"estimacion"
"3597";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";2007
"3598";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";2612
"3599";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";3247
"3600";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"QUILICURA";3517
"3601";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";6877
"3602";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"RECOLETA";16519
"3603";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1561
"3604";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";2676
"3605";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";2208
"3606";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"SANTIAGO";40623
"3607";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"VITACURA";1436
"3608";"PERÚ";"2018";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";2241
"3609";"PERÚ";"2018";"TARAPACÁ";"ALTO HOSPICIO";4703
"3610";"PERÚ";"2018";"TARAPACÁ";"IQUIQUE";10184
"3611";"PERÚ";"2018";"VALPARAÍSO";"VALPARAÍSO";743
"3612";"PERÚ";"2018";"VALPARAÍSO";"VIÑA DEL MAR";1123
"3613";"PERÚ";"2019";"ANTOFAGASTA";"ANTOFAGASTA";9638
"3614";"PERÚ";"2019";"ANTOFAGASTA";"CALAMA";3177
"3615";"PERÚ";"2019";"ARICA Y PARINACOTA";"ARICA";9443
"3616";"PERÚ";"2019";"ATACAMA";"COPIAPÓ";1426
"3617";"PERÚ";"2019";"BIOBÍO";"CONCEPCIÓN";593
"3618";"PERÚ";"2019";"COQUIMBO";"COQUIMBO";828
"3619";"PERÚ";"2019";"COQUIMBO";"LA SERENA";897
"3620";"PERÚ";"2019";"LA ARAUCANÍA";"TEMUCO";385
"3621";"PERÚ";"2019";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";559
"3622";"PERÚ";"2019";"LOS LAGOS";"PUERTO MONTT";254
"3623";"PERÚ";"2019";"MAULE";"CURICÓ";193
"3624";"PERÚ";"2019";"MAULE";"TALCA";236
"3625";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";3574
"3626";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"COLINA";2766
"3627";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";6590
"3628";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";9191
"3629";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";17418
"3630";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";1578
"3631";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";4388
"3632";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"LAS CONDES";4357
"3633";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";2655
"3634";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"LO PRADO";4148
"3635";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"MACUL";2334
"3636";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"MAIPÚ";3660
"3637";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"MELIPILLA";484
"3638";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";5841
"3639";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";2067
"3640";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";2719
"3641";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";3350
"3642";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"QUILICURA";3631
"3643";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";7089
"3644";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"RECOLETA";17004
"3645";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1643
"3646";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";2800
"3647";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";2283
"3648";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"SANTIAGO";41673
"3649";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"VITACURA";1478
"3650";"PERÚ";"2019";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";2285
"3651";"PERÚ";"2019";"TARAPACÁ";"ALTO HOSPICIO";4875
"3652";"PERÚ";"2019";"TARAPACÁ";"IQUIQUE";10530
"3653";"PERÚ";"2019";"VALPARAÍSO";"VALPARAÍSO";778
"3654";"PERÚ";"2019";"VALPARAÍSO";"VIÑA DEL MAR";1167
"3655";"PERÚ";"2020";"ANTOFAGASTA";"ANTOFAGASTA";10080
"3656";"PERÚ";"2020";"ANTOFAGASTA";"CALAMA";3264
"3657";"PERÚ";"2020";"ARICA Y PARINACOTA";"ARICA";10921
"3658";"PERÚ";"2020";"ATACAMA";"COPIAPÓ";1492
"3659";"PERÚ";"2020";"BIOBÍO";"CONCEPCIÓN";591
"3660";"PERÚ";"2020";"COQUIMBO";"COQUIMBO";856
"3661";"PERÚ";"2020";"COQUIMBO";"LA SERENA";918
"3662";"PERÚ";"2020";"LA ARAUCANÍA";"TEMUCO";379
"3663";"PERÚ";"2020";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";580
"3664";"PERÚ";"2020";"LOS LAGOS";"PUERTO MONTT";280
"3665";"PERÚ";"2020";"MAULE";"CURICÓ";203
"3666";"PERÚ";"2020";"MAULE";"TALCA";260
"3667";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";3663
"3668";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"COLINA";2837
"3669";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";6727
"3670";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";9356
"3671";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";17569
"3672";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";1613
"3673";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";4475
"3674";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"LAS CONDES";4505
"3675";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";2750
"3676";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"LO PRADO";4242
"3677";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"MACUL";2394
"3678";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"MAIPÚ";3745
"3679";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"MELIPILLA";620
"3680";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";5940
"3681";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";2109
"3682";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";2784
"3683";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";3456
"3684";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"QUILICURA";3682
"3685";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";7255
"3686";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"RECOLETA";17337
"3687";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1646
"3688";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";2860
"3689";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";2386
"3690";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"SANTIAGO";42998
"3691";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"VITACURA";1532
"3692";"PERÚ";"2020";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";2321
"3693";"PERÚ";"2020";"TARAPACÁ";"ALTO HOSPICIO";5003
"3694";"PERÚ";"2020";"TARAPACÁ";"IQUIQUE";10854
"3695";"PERÚ";"2020";"VALPARAÍSO";"VALPARAÍSO";799
"3696";"PERÚ";"2020";"VALPARAÍSO";"VIÑA DEL MAR";1177
"3697";"PERÚ";"2021";"ANTOFAGASTA";"ANTOFAGASTA";10523
"3698";"PERÚ";"2021";"ANTOFAGASTA";"CALAMA";3467
"3699";"PERÚ";"2021";"ARICA Y PARINACOTA";"ARICA";12304
"3700";"PERÚ";"2021";"ATACAMA";"COPIAPÓ";1572
"3701";"PERÚ";"2021";"BIOBÍO";"CONCEPCIÓN";613
"3702";"PERÚ";"2021";"COQUIMBO";"COQUIMBO";871
"3703";"PERÚ";"2021";"COQUIMBO";"LA SERENA";958
"3704";"PERÚ";"2021";"LA ARAUCANÍA";"TEMUCO";380
"3705";"PERÚ";"2021";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";623
"3706";"PERÚ";"2021";"LOS LAGOS";"PUERTO MONTT";287
"3707";"PERÚ";"2021";"MAULE";"CURICÓ";207
"3708";"PERÚ";"2021";"MAULE";"TALCA";276
"3709";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";3835
"3710";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"COLINA";2965
"3711";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";6924
"3712";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";9603
"3713";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";17848
"3714";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";1655
"3715";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";4621
"3716";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"LAS CONDES";4588
"3717";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";2779
"3718";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"LO PRADO";4332
"3719";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"MACUL";2437
"3720";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"MAIPÚ";3832
"3721";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"MELIPILLA";598
"3722";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";6052
"3723";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";2274
"3724";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";2908
"3725";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";3555
"3726";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"QUILICURA";3726
"3727";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";7551
"3728";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"RECOLETA";17815
"3729";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1712
"3730";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";2909
"3731";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";2474
"3732";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"SANTIAGO";43574
"3733";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"VITACURA";1556
"3734";"PERÚ";"2021";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";2367
"3735";"PERÚ";"2021";"TARAPACÁ";"ALTO HOSPICIO";5328
"3736";"PERÚ";"2021";"TARAPACÁ";"IQUIQUE";11209
"3737";"PERÚ";"2021";"VALPARAÍSO";"VALPARAÍSO";834
"3738";"PERÚ";"2021";"VALPARAÍSO";"VIÑA DEL MAR";1258
"3739";"PERÚ";"2022";"ANTOFAGASTA";"ANTOFAGASTA";10566
"3740";"PERÚ";"2022";"ANTOFAGASTA";"CALAMA";3463
"3741";"PERÚ";"2022";"ARICA Y PARINACOTA";"ARICA";11566
"3742";"PERÚ";"2022";"ATACAMA";"COPIAPÓ";1632
"3743";"PERÚ";"2022";"BIOBÍO";"CONCEPCIÓN";662
"3744";"PERÚ";"2022";"COQUIMBO";"COQUIMBO";895
"3745";"PERÚ";"2022";"COQUIMBO";"LA SERENA";993
"3746";"PERÚ";"2022";"LA ARAUCANÍA";"TEMUCO";417
"3747";"PERÚ";"2022";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";666
"3748";"PERÚ";"2022";"LOS LAGOS";"PUERTO MONTT";303
"3749";"PERÚ";"2022";"MAULE";"CURICÓ";221
"3750";"PERÚ";"2022";"MAULE";"TALCA";276
"3751";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";3937
"3752";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"COLINA";3033
"3753";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";7081
"3754";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";9782
"3755";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";18078
"3756";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";1697
"3757";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";4719
"3758";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"LAS CONDES";4589
"3759";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";2814
"3760";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"LO PRADO";4406
"3761";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"MACUL";2482
"3762";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"MAIPÚ";3892
"3763";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"MELIPILLA";610
"3764";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";6194
"3765";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";2356
"3766";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";2954
"3767";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";3639
"3768";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"QUILICURA";3805
"3769";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";7675
"3770";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"RECOLETA";18110
"3771";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1756
"3772";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";2964
"3773";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";2543
"3774";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"SANTIAGO";44118
"3775";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"VITACURA";1583
"3776";"PERÚ";"2022";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";2436
"3777";"PERÚ";"2022";"TARAPACÁ";"ALTO HOSPICIO";5318
"3778";"PERÚ";"2022";"TARAPACÁ";"IQUIQUE";11122
"3779";"PERÚ";"2022";"VALPARAÍSO";"VALPARAÍSO";890
"3780";"PERÚ";"2022";"VALPARAÍSO";"VIÑA DEL MAR";1350
"3781";"R. DOMINICANA";"2018";"ANTOFAGASTA";"ANTOFAGASTA";146
"3782";"R. DOMINICANA";"2018";"ANTOFAGASTA";"CALAMA";135
"3783";"R. DOMINICANA";"2018";"ARICA Y PARINACOTA";"ARICA";157
"3784";"R. DOMINICANA";"2018";"ATACAMA";"COPIAPÓ";79
"3785";"R. DOMINICANA";"2018";"BIOBÍO";"CONCEPCIÓN";62
"3786";"R. DOMINICANA";"2018";"COQUIMBO";"COQUIMBO";206
"3787";"R. DOMINICANA";"2018";"COQUIMBO";"LA SERENA";114
"3788";"R. DOMINICANA";"2018";"LA ARAUCANÍA";"TEMUCO";35
"3789";"R. DOMINICANA";"2018";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";75
"3790";"R. DOMINICANA";"2018";"LOS LAGOS";"PUERTO MONTT";40
"3791";"R. DOMINICANA";"2018";"MAULE";"CURICÓ";23
"3792";"R. DOMINICANA";"2018";"MAULE";"TALCA";34
"3793";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";223
"3794";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"COLINA";837
"3795";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";394
"3796";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";1154
"3797";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";1750
"3798";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";98
"3799";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";259
"3800";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"LAS CONDES";177
"3801";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";71
"3802";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"LO PRADO";237
"3803";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"MACUL";149
"3804";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"MAIPÚ";236
"3805";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"MELIPILLA";36
"3806";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";225
"3807";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";86
"3808";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";131
"3809";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";215
"3810";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"QUILICURA";250
"3811";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";545
"3812";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"RECOLETA";1274
"3813";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";151
"3814";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";128
"3815";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";95
"3816";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"SANTIAGO";3382
"3817";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"VITACURA";70
"3818";"R. DOMINICANA";"2018";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";118
"3819";"R. DOMINICANA";"2018";"TARAPACÁ";"ALTO HOSPICIO";49
"3820";"R. DOMINICANA";"2018";"TARAPACÁ";"IQUIQUE";304
"3821";"R. DOMINICANA";"2018";"VALPARAÍSO";"VALPARAÍSO";38
"3822";"R. DOMINICANA";"2018";"VALPARAÍSO";"VIÑA DEL MAR";145
"3823";"R. DOMINICANA";"2019";"ANTOFAGASTA";"ANTOFAGASTA";147
"3824";"R. DOMINICANA";"2019";"ANTOFAGASTA";"CALAMA";136
"3825";"R. DOMINICANA";"2019";"ARICA Y PARINACOTA";"ARICA";161
"3826";"R. DOMINICANA";"2019";"ATACAMA";"COPIAPÓ";97
"3827";"R. DOMINICANA";"2019";"BIOBÍO";"CONCEPCIÓN";64
"3828";"R. DOMINICANA";"2019";"COQUIMBO";"COQUIMBO";215
"3829";"R. DOMINICANA";"2019";"COQUIMBO";"LA SERENA";114
"3830";"R. DOMINICANA";"2019";"LA ARAUCANÍA";"TEMUCO";47
"3831";"R. DOMINICANA";"2019";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";83
"3832";"R. DOMINICANA";"2019";"LOS LAGOS";"PUERTO MONTT";41
"3833";"R. DOMINICANA";"2019";"MAULE";"CURICÓ";24
"3834";"R. DOMINICANA";"2019";"MAULE";"TALCA";37
"3835";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";240
"3836";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"COLINA";878
"3837";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";440
"3838";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";1172
"3839";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";1790
"3840";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";103
"3841";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";272
"3842";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"LAS CONDES";178
"3843";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";75
"3844";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"LO PRADO";240
"3845";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"MACUL";158
"3846";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"MAIPÚ";240
"3847";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"MELIPILLA";38
"3848";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";238
"3849";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";80
"3850";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";146
"3851";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";215
"3852";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"QUILICURA";248
"3853";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";544
"3854";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"RECOLETA";1293
"3855";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";154
"3856";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";136
"3857";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";103
"3858";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"SANTIAGO";3385
"3859";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"VITACURA";67
"3860";"R. DOMINICANA";"2019";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";121
"3861";"R. DOMINICANA";"2019";"TARAPACÁ";"ALTO HOSPICIO";52
"3862";"R. DOMINICANA";"2019";"TARAPACÁ";"IQUIQUE";308
"3863";"R. DOMINICANA";"2019";"VALPARAÍSO";"VALPARAÍSO";39
"3864";"R. DOMINICANA";"2019";"VALPARAÍSO";"VIÑA DEL MAR";141
"3865";"R. DOMINICANA";"2020";"ANTOFAGASTA";"ANTOFAGASTA";152
"3866";"R. DOMINICANA";"2020";"ANTOFAGASTA";"CALAMA";140
"3867";"R. DOMINICANA";"2020";"ARICA Y PARINACOTA";"ARICA";162
"3868";"R. DOMINICANA";"2020";"ATACAMA";"COPIAPÓ";92
"3869";"R. DOMINICANA";"2020";"BIOBÍO";"CONCEPCIÓN";69
"3870";"R. DOMINICANA";"2020";"COQUIMBO";"COQUIMBO";209
"3871";"R. DOMINICANA";"2020";"COQUIMBO";"LA SERENA";123
"3872";"R. DOMINICANA";"2020";"LA ARAUCANÍA";"TEMUCO";46
"3873";"R. DOMINICANA";"2020";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";74
"3874";"R. DOMINICANA";"2020";"LOS LAGOS";"PUERTO MONTT";44
"3875";"R. DOMINICANA";"2020";"MAULE";"CURICÓ";25
"3876";"R. DOMINICANA";"2020";"MAULE";"TALCA";40
"3877";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";246
"3878";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"COLINA";891
"3879";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";474
"3880";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";1180
"3881";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";1794
"3882";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";106
"3883";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";273
"3884";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"LAS CONDES";184
"3885";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";80
"3886";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"LO PRADO";240
"3887";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"MACUL";159
"3888";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"MAIPÚ";256
"3889";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"MELIPILLA";38
"3890";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";253
"3891";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";88
"3892";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";153
"3893";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";234
"3894";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"QUILICURA";250
"3895";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";546
"3896";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"RECOLETA";1333
"3897";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";154
"3898";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";144
"3899";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";106
"3900";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"SANTIAGO";3420
"3901";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"VITACURA";73
"3902";"R. DOMINICANA";"2020";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";128
"3903";"R. DOMINICANA";"2020";"TARAPACÁ";"ALTO HOSPICIO";51
"3904";"R. DOMINICANA";"2020";"TARAPACÁ";"IQUIQUE";312
"3905";"R. DOMINICANA";"2020";"VALPARAÍSO";"VALPARAÍSO";44
"3906";"R. DOMINICANA";"2020";"VALPARAÍSO";"VIÑA DEL MAR";144
