"";"pais";"año";"estimacion";"cut_comuna";"comuna";"cut_region";"region"
"1995";"ESTADOS UNIDOS";"2020";1197;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"1996";"ESTADOS UNIDOS";"2020";18;13117;"Lo Prado";13;"Metropolitana de Santiago"
"1997";"ESTADOS UNIDOS";"2020";90;13118;"Macul";13;"Metropolitana de Santiago"
"1998";"ESTADOS UNIDOS";"2020";207;13119;"Maipú";13;"Metropolitana de Santiago"
"1999";"ESTADOS UNIDOS";"2020";25;13501;"Melipilla";13;"Metropolitana de Santiago"
"2000";"ESTADOS UNIDOS";"2020";211;13122;"Peñalolén";13;"Metropolitana de Santiago"
"2001";"ESTADOS UNIDOS";"2020";1018;13123;"Providencia";13;"Metropolitana de Santiago"
"2002";"ESTADOS UNIDOS";"2020";53;13124;"Pudahuel";13;"Metropolitana de Santiago"
"2003";"ESTADOS UNIDOS";"2020";148;13201;"Puente Alto";13;"Metropolitana de Santiago"
"2004";"ESTADOS UNIDOS";"2020";76;13125;"Quilicura";13;"Metropolitana de Santiago"
"2005";"ESTADOS UNIDOS";"2020";42;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"2006";"ESTADOS UNIDOS";"2020";83;13127;"Recoleta";13;"Metropolitana de Santiago"
"2007";"ESTADOS UNIDOS";"2020";87;13401;"San Bernardo";13;"Metropolitana de Santiago"
"2008";"ESTADOS UNIDOS";"2020";30;13129;"San Joaquín";13;"Metropolitana de Santiago"
"2009";"ESTADOS UNIDOS";"2020";103;13130;"San Miguel";13;"Metropolitana de Santiago"
"2010";"ESTADOS UNIDOS";"2020";786;13101;"Santiago";13;"Metropolitana de Santiago"
"2011";"ESTADOS UNIDOS";"2020";883;13132;"Vitacura";13;"Metropolitana de Santiago"
"2012";"ESTADOS UNIDOS";"2020";520;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"2013";"ESTADOS UNIDOS";"2020";18;1107;"Alto Hospicio";1;"Tarapacá"
"2014";"ESTADOS UNIDOS";"2020";81;1101;"Iquique";1;"Tarapacá"
"2015";"ESTADOS UNIDOS";"2020";277;5101;"Valparaíso";5;"Valparaíso"
"2016";"ESTADOS UNIDOS";"2020";613;5109;"Viña del Mar";5;"Valparaíso"
"2017";"ESTADOS UNIDOS";"2021";216;2101;"Antofagasta";2;"Antofagasta"
"2018";"ESTADOS UNIDOS";"2021";45;2201;"Calama";2;"Antofagasta"
"2019";"ESTADOS UNIDOS";"2021";101;15101;"Arica";15;"Arica y Parinacota"
"2020";"ESTADOS UNIDOS";"2021";33;3101;"Copiapó";3;"Atacama"
"2021";"ESTADOS UNIDOS";"2021";179;8101;"Concepción";8;"Biobío"
"2022";"ESTADOS UNIDOS";"2021";76;4102;"Coquimbo";4;"Coquimbo"
"2023";"ESTADOS UNIDOS";"2021";132;4101;"La Serena";4;"Coquimbo"
"2024";"ESTADOS UNIDOS";"2021";127;9101;"Temuco";9;"La Araucanía"
"2025";"ESTADOS UNIDOS";"2021";90;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"2026";"ESTADOS UNIDOS";"2021";54;10101;"Puerto Montt";10;"Los Lagos"
"2027";"ESTADOS UNIDOS";"2021";50;7301;"Curicó";7;"Maule"
"2028";"ESTADOS UNIDOS";"2021";91;7101;"Talca";7;"Maule"
"2029";"ESTADOS UNIDOS";"2021";20;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"2030";"ESTADOS UNIDOS";"2021";361;13301;"Colina";13;"Metropolitana de Santiago"
"2031";"ESTADOS UNIDOS";"2021";27;13104;"Conchalí";13;"Metropolitana de Santiago"
"2032";"ESTADOS UNIDOS";"2021";60;13106;"Estación Central";13;"Metropolitana de Santiago"
"2033";"ESTADOS UNIDOS";"2021";37;13108;"Independencia";13;"Metropolitana de Santiago"
"2034";"ESTADOS UNIDOS";"2021";54;13109;"La Cisterna";13;"Metropolitana de Santiago"
"2035";"ESTADOS UNIDOS";"2021";227;13110;"La Florida";13;"Metropolitana de Santiago"
"2036";"ESTADOS UNIDOS";"2021";1987;13114;"Las Condes";13;"Metropolitana de Santiago"
"2037";"ESTADOS UNIDOS";"2021";1214;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"2038";"ESTADOS UNIDOS";"2021";18;13117;"Lo Prado";13;"Metropolitana de Santiago"
"2039";"ESTADOS UNIDOS";"2021";92;13118;"Macul";13;"Metropolitana de Santiago"
"2040";"ESTADOS UNIDOS";"2021";236;13119;"Maipú";13;"Metropolitana de Santiago"
"2041";"ESTADOS UNIDOS";"2021";23;13501;"Melipilla";13;"Metropolitana de Santiago"
"2042";"ESTADOS UNIDOS";"2021";209;13122;"Peñalolén";13;"Metropolitana de Santiago"
"2043";"ESTADOS UNIDOS";"2021";1016;13123;"Providencia";13;"Metropolitana de Santiago"
"2044";"ESTADOS UNIDOS";"2021";60;13124;"Pudahuel";13;"Metropolitana de Santiago"
"2045";"ESTADOS UNIDOS";"2021";148;13201;"Puente Alto";13;"Metropolitana de Santiago"
"2046";"ESTADOS UNIDOS";"2021";75;13125;"Quilicura";13;"Metropolitana de Santiago"
"2047";"ESTADOS UNIDOS";"2021";41;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"2048";"ESTADOS UNIDOS";"2021";106;13127;"Recoleta";13;"Metropolitana de Santiago"
"2049";"ESTADOS UNIDOS";"2021";114;13401;"San Bernardo";13;"Metropolitana de Santiago"
"2050";"ESTADOS UNIDOS";"2021";28;13129;"San Joaquín";13;"Metropolitana de Santiago"
"2051";"ESTADOS UNIDOS";"2021";98;13130;"San Miguel";13;"Metropolitana de Santiago"
"2052";"ESTADOS UNIDOS";"2021";828;13101;"Santiago";13;"Metropolitana de Santiago"
"2053";"ESTADOS UNIDOS";"2021";889;13132;"Vitacura";13;"Metropolitana de Santiago"
"2054";"ESTADOS UNIDOS";"2021";522;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"2055";"ESTADOS UNIDOS";"2021";21;1107;"Alto Hospicio";1;"Tarapacá"
"2056";"ESTADOS UNIDOS";"2021";85;1101;"Iquique";1;"Tarapacá"
"2057";"ESTADOS UNIDOS";"2021";292;5101;"Valparaíso";5;"Valparaíso"
"2058";"ESTADOS UNIDOS";"2021";651;5109;"Viña del Mar";5;"Valparaíso"
"2059";"ESTADOS UNIDOS";"2022";234;2101;"Antofagasta";2;"Antofagasta"
"2060";"ESTADOS UNIDOS";"2022";46;2201;"Calama";2;"Antofagasta"
"2061";"ESTADOS UNIDOS";"2022";103;15101;"Arica";15;"Arica y Parinacota"
"2062";"ESTADOS UNIDOS";"2022";33;3101;"Copiapó";3;"Atacama"
"2063";"ESTADOS UNIDOS";"2022";255;8101;"Concepción";8;"Biobío"
"2064";"ESTADOS UNIDOS";"2022";78;4102;"Coquimbo";4;"Coquimbo"
"2065";"ESTADOS UNIDOS";"2022";132;4101;"La Serena";4;"Coquimbo"
"2066";"ESTADOS UNIDOS";"2022";123;9101;"Temuco";9;"La Araucanía"
"2067";"ESTADOS UNIDOS";"2022";146;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"2068";"ESTADOS UNIDOS";"2022";53;10101;"Puerto Montt";10;"Los Lagos"
"2069";"ESTADOS UNIDOS";"2022";49;7301;"Curicó";7;"Maule"
"2070";"ESTADOS UNIDOS";"2022";92;7101;"Talca";7;"Maule"
"2071";"ESTADOS UNIDOS";"2022";20;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"2072";"ESTADOS UNIDOS";"2022";360;13301;"Colina";13;"Metropolitana de Santiago"
"2073";"ESTADOS UNIDOS";"2022";27;13104;"Conchalí";13;"Metropolitana de Santiago"
"2074";"ESTADOS UNIDOS";"2022";58;13106;"Estación Central";13;"Metropolitana de Santiago"
"2075";"ESTADOS UNIDOS";"2022";38;13108;"Independencia";13;"Metropolitana de Santiago"
"2076";"ESTADOS UNIDOS";"2022";53;13109;"La Cisterna";13;"Metropolitana de Santiago"
"2077";"ESTADOS UNIDOS";"2022";230;13110;"La Florida";13;"Metropolitana de Santiago"
"2078";"ESTADOS UNIDOS";"2022";2022;13114;"Las Condes";13;"Metropolitana de Santiago"
"2079";"ESTADOS UNIDOS";"2022";1206;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"2080";"ESTADOS UNIDOS";"2022";18;13117;"Lo Prado";13;"Metropolitana de Santiago"
"2081";"ESTADOS UNIDOS";"2022";91;13118;"Macul";13;"Metropolitana de Santiago"
"2082";"ESTADOS UNIDOS";"2022";274;13119;"Maipú";13;"Metropolitana de Santiago"
"2083";"ESTADOS UNIDOS";"2022";24;13501;"Melipilla";13;"Metropolitana de Santiago"
"2084";"ESTADOS UNIDOS";"2022";209;13122;"Peñalolén";13;"Metropolitana de Santiago"
"2085";"ESTADOS UNIDOS";"2022";1022;13123;"Providencia";13;"Metropolitana de Santiago"
"2086";"ESTADOS UNIDOS";"2022";54;13124;"Pudahuel";13;"Metropolitana de Santiago"
"2087";"ESTADOS UNIDOS";"2022";137;13201;"Puente Alto";13;"Metropolitana de Santiago"
"2088";"ESTADOS UNIDOS";"2022";77;13125;"Quilicura";13;"Metropolitana de Santiago"
"2089";"ESTADOS UNIDOS";"2022";40;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"2090";"ESTADOS UNIDOS";"2022";145;13127;"Recoleta";13;"Metropolitana de Santiago"
"2091";"ESTADOS UNIDOS";"2022";134;13401;"San Bernardo";13;"Metropolitana de Santiago"
"2092";"ESTADOS UNIDOS";"2022";27;13129;"San Joaquín";13;"Metropolitana de Santiago"
"2093";"ESTADOS UNIDOS";"2022";102;13130;"San Miguel";13;"Metropolitana de Santiago"
"2094";"ESTADOS UNIDOS";"2022";753;13101;"Santiago";13;"Metropolitana de Santiago"
"2095";"ESTADOS UNIDOS";"2022";884;13132;"Vitacura";13;"Metropolitana de Santiago"
"2096";"ESTADOS UNIDOS";"2022";524;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"2097";"ESTADOS UNIDOS";"2022";18;1107;"Alto Hospicio";1;"Tarapacá"
"2098";"ESTADOS UNIDOS";"2022";87;1101;"Iquique";1;"Tarapacá"
"2099";"ESTADOS UNIDOS";"2022";288;5101;"Valparaíso";5;"Valparaíso"
"2100";"ESTADOS UNIDOS";"2022";681;5109;"Viña del Mar";5;"Valparaíso"
"2101";"FRANCIA";"2018";45;2101;"Antofagasta";2;"Antofagasta"
"2102";"FRANCIA";"2018";9;2201;"Calama";2;"Antofagasta"
"2103";"FRANCIA";"2018";21;15101;"Arica";15;"Arica y Parinacota"
"2104";"FRANCIA";"2018";10;3101;"Copiapó";3;"Atacama"
"2105";"FRANCIA";"2018";122;8101;"Concepción";8;"Biobío"
"2106";"FRANCIA";"2018";34;4102;"Coquimbo";4;"Coquimbo"
"2107";"FRANCIA";"2018";58;4101;"La Serena";4;"Coquimbo"
"2108";"FRANCIA";"2018";36;9101;"Temuco";9;"La Araucanía"
"2109";"FRANCIA";"2018";19;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"2110";"FRANCIA";"2018";21;10101;"Puerto Montt";10;"Los Lagos"
"2111";"FRANCIA";"2018";44;7301;"Curicó";7;"Maule"
"2112";"FRANCIA";"2018";28;7101;"Talca";7;"Maule"
"2113";"FRANCIA";"2018";12;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"2114";"FRANCIA";"2018";144;13301;"Colina";13;"Metropolitana de Santiago"
"2115";"FRANCIA";"2018";10;13104;"Conchalí";13;"Metropolitana de Santiago"
"2116";"FRANCIA";"2018";11;13106;"Estación Central";13;"Metropolitana de Santiago"
"2117";"FRANCIA";"2018";23;13108;"Independencia";13;"Metropolitana de Santiago"
"2118";"FRANCIA";"2018";6;13109;"La Cisterna";13;"Metropolitana de Santiago"
"2119";"FRANCIA";"2018";79;13110;"La Florida";13;"Metropolitana de Santiago"
"2120";"FRANCIA";"2018";620;13114;"Las Condes";13;"Metropolitana de Santiago"
"2121";"FRANCIA";"2018";113;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"2122";"FRANCIA";"2018";5;13117;"Lo Prado";13;"Metropolitana de Santiago"
"2123";"FRANCIA";"2018";28;13118;"Macul";13;"Metropolitana de Santiago"
"2124";"FRANCIA";"2018";34;13119;"Maipú";13;"Metropolitana de Santiago"
"2125";"FRANCIA";"2018";8;13501;"Melipilla";13;"Metropolitana de Santiago"
"2126";"FRANCIA";"2018";65;13122;"Peñalolén";13;"Metropolitana de Santiago"
"2127";"FRANCIA";"2018";781;13123;"Providencia";13;"Metropolitana de Santiago"
"2128";"FRANCIA";"2018";17;13124;"Pudahuel";13;"Metropolitana de Santiago"
"2129";"FRANCIA";"2018";29;13201;"Puente Alto";13;"Metropolitana de Santiago"
"2130";"FRANCIA";"2018";24;13125;"Quilicura";13;"Metropolitana de Santiago"
"2131";"FRANCIA";"2018";13;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"2132";"FRANCIA";"2018";50;13127;"Recoleta";13;"Metropolitana de Santiago"
"2133";"FRANCIA";"2018";23;13401;"San Bernardo";13;"Metropolitana de Santiago"
"2134";"FRANCIA";"2018";16;13129;"San Joaquín";13;"Metropolitana de Santiago"
"2135";"FRANCIA";"2018";37;13130;"San Miguel";13;"Metropolitana de Santiago"
"2136";"FRANCIA";"2018";548;13101;"Santiago";13;"Metropolitana de Santiago"
"2137";"FRANCIA";"2018";825;13132;"Vitacura";13;"Metropolitana de Santiago"
"2138";"FRANCIA";"2018";305;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"2139";"FRANCIA";"2018";3;1107;"Alto Hospicio";1;"Tarapacá"
"2140";"FRANCIA";"2018";28;1101;"Iquique";1;"Tarapacá"
"2141";"FRANCIA";"2018";191;5101;"Valparaíso";5;"Valparaíso"
"2142";"FRANCIA";"2018";226;5109;"Viña del Mar";5;"Valparaíso"
"2143";"FRANCIA";"2019";48;2101;"Antofagasta";2;"Antofagasta"
"2144";"FRANCIA";"2019";8;2201;"Calama";2;"Antofagasta"
"2145";"FRANCIA";"2019";23;15101;"Arica";15;"Arica y Parinacota"
"2146";"FRANCIA";"2019";11;3101;"Copiapó";3;"Atacama"
"2147";"FRANCIA";"2019";132;8101;"Concepción";8;"Biobío"
"2148";"FRANCIA";"2019";34;4102;"Coquimbo";4;"Coquimbo"
"2149";"FRANCIA";"2019";60;4101;"La Serena";4;"Coquimbo"
"2150";"FRANCIA";"2019";38;9101;"Temuco";9;"La Araucanía"
"2151";"FRANCIA";"2019";19;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"2152";"FRANCIA";"2019";24;10101;"Puerto Montt";10;"Los Lagos"
"2153";"FRANCIA";"2019";43;7301;"Curicó";7;"Maule"
"2154";"FRANCIA";"2019";30;7101;"Talca";7;"Maule"
"2155";"FRANCIA";"2019";12;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"2156";"FRANCIA";"2019";156;13301;"Colina";13;"Metropolitana de Santiago"
"2157";"FRANCIA";"2019";10;13104;"Conchalí";13;"Metropolitana de Santiago"
"2158";"FRANCIA";"2019";11;13106;"Estación Central";13;"Metropolitana de Santiago"
"2159";"FRANCIA";"2019";24;13108;"Independencia";13;"Metropolitana de Santiago"
"2160";"FRANCIA";"2019";8;13109;"La Cisterna";13;"Metropolitana de Santiago"
"2161";"FRANCIA";"2019";81;13110;"La Florida";13;"Metropolitana de Santiago"
"2162";"FRANCIA";"2019";643;13114;"Las Condes";13;"Metropolitana de Santiago"
"2163";"FRANCIA";"2019";115;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"2164";"FRANCIA";"2019";5;13117;"Lo Prado";13;"Metropolitana de Santiago"
"2165";"FRANCIA";"2019";28;13118;"Macul";13;"Metropolitana de Santiago"
"2166";"FRANCIA";"2019";34;13119;"Maipú";13;"Metropolitana de Santiago"
"2167";"FRANCIA";"2019";8;13501;"Melipilla";13;"Metropolitana de Santiago"
"2168";"FRANCIA";"2019";68;13122;"Peñalolén";13;"Metropolitana de Santiago"
"2169";"FRANCIA";"2019";806;13123;"Providencia";13;"Metropolitana de Santiago"
"2170";"FRANCIA";"2019";18;13124;"Pudahuel";13;"Metropolitana de Santiago"
"2171";"FRANCIA";"2019";31;13201;"Puente Alto";13;"Metropolitana de Santiago"
"2172";"FRANCIA";"2019";24;13125;"Quilicura";13;"Metropolitana de Santiago"
"2173";"FRANCIA";"2019";13;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"2174";"FRANCIA";"2019";52;13127;"Recoleta";13;"Metropolitana de Santiago"
"2175";"FRANCIA";"2019";23;13401;"San Bernardo";13;"Metropolitana de Santiago"
"2176";"FRANCIA";"2019";16;13129;"San Joaquín";13;"Metropolitana de Santiago"
"2177";"FRANCIA";"2019";40;13130;"San Miguel";13;"Metropolitana de Santiago"
"2178";"FRANCIA";"2019";552;13101;"Santiago";13;"Metropolitana de Santiago"
"2179";"FRANCIA";"2019";847;13132;"Vitacura";13;"Metropolitana de Santiago"
"2180";"FRANCIA";"2019";309;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"2181";"FRANCIA";"2019";4;1107;"Alto Hospicio";1;"Tarapacá"
"2182";"FRANCIA";"2019";28;1101;"Iquique";1;"Tarapacá"
"2183";"FRANCIA";"2019";198;5101;"Valparaíso";5;"Valparaíso"
"2184";"FRANCIA";"2019";223;5109;"Viña del Mar";5;"Valparaíso"
"2185";"FRANCIA";"2020";45;2101;"Antofagasta";2;"Antofagasta"
"2186";"FRANCIA";"2020";9;2201;"Calama";2;"Antofagasta"
"2187";"FRANCIA";"2020";24;15101;"Arica";15;"Arica y Parinacota"
"2188";"FRANCIA";"2020";12;3101;"Copiapó";3;"Atacama"
"2189";"FRANCIA";"2020";127;8101;"Concepción";8;"Biobío"
"2190";"FRANCIA";"2020";36;4102;"Coquimbo";4;"Coquimbo"
"2191";"FRANCIA";"2020";59;4101;"La Serena";4;"Coquimbo"
"2192";"FRANCIA";"2020";39;9101;"Temuco";9;"La Araucanía"
"2193";"FRANCIA";"2020";20;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"2194";"FRANCIA";"2020";30;10101;"Puerto Montt";10;"Los Lagos"
"2195";"FRANCIA";"2020";47;7301;"Curicó";7;"Maule"
"2196";"FRANCIA";"2020";31;7101;"Talca";7;"Maule"
"2197";"FRANCIA";"2020";12;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"2198";"FRANCIA";"2020";154;13301;"Colina";13;"Metropolitana de Santiago"
"2199";"FRANCIA";"2020";10;13104;"Conchalí";13;"Metropolitana de Santiago"
"2200";"FRANCIA";"2020";15;13106;"Estación Central";13;"Metropolitana de Santiago"
"2201";"FRANCIA";"2020";25;13108;"Independencia";13;"Metropolitana de Santiago"
"2202";"FRANCIA";"2020";9;13109;"La Cisterna";13;"Metropolitana de Santiago"
"2203";"FRANCIA";"2020";83;13110;"La Florida";13;"Metropolitana de Santiago"
"2204";"FRANCIA";"2020";652;13114;"Las Condes";13;"Metropolitana de Santiago"
"2205";"FRANCIA";"2020";119;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"2206";"FRANCIA";"2020";5;13117;"Lo Prado";13;"Metropolitana de Santiago"
"2207";"FRANCIA";"2020";31;13118;"Macul";13;"Metropolitana de Santiago"
"2208";"FRANCIA";"2020";35;13119;"Maipú";13;"Metropolitana de Santiago"
"2209";"FRANCIA";"2020";11;13501;"Melipilla";13;"Metropolitana de Santiago"
"2210";"FRANCIA";"2020";70;13122;"Peñalolén";13;"Metropolitana de Santiago"
"2211";"FRANCIA";"2020";849;13123;"Providencia";13;"Metropolitana de Santiago"
"2212";"FRANCIA";"2020";20;13124;"Pudahuel";13;"Metropolitana de Santiago"
"2213";"FRANCIA";"2020";30;13201;"Puente Alto";13;"Metropolitana de Santiago"
"2214";"FRANCIA";"2020";31;13125;"Quilicura";13;"Metropolitana de Santiago"
"2215";"FRANCIA";"2020";14;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"2216";"FRANCIA";"2020";54;13127;"Recoleta";13;"Metropolitana de Santiago"
"2217";"FRANCIA";"2020";24;13401;"San Bernardo";13;"Metropolitana de Santiago"
"2218";"FRANCIA";"2020";17;13129;"San Joaquín";13;"Metropolitana de Santiago"
"2219";"FRANCIA";"2020";41;13130;"San Miguel";13;"Metropolitana de Santiago"
"2220";"FRANCIA";"2020";656;13101;"Santiago";13;"Metropolitana de Santiago"
"2221";"FRANCIA";"2020";859;13132;"Vitacura";13;"Metropolitana de Santiago"
"2222";"FRANCIA";"2020";317;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"2223";"FRANCIA";"2020";4;1107;"Alto Hospicio";1;"Tarapacá"
"2224";"FRANCIA";"2020";30;1101;"Iquique";1;"Tarapacá"
"2225";"FRANCIA";"2020";204;5101;"Valparaíso";5;"Valparaíso"
"2226";"FRANCIA";"2020";225;5109;"Viña del Mar";5;"Valparaíso"
"2227";"FRANCIA";"2021";50;2101;"Antofagasta";2;"Antofagasta"
"2228";"FRANCIA";"2021";9;2201;"Calama";2;"Antofagasta"
"2229";"FRANCIA";"2021";25;15101;"Arica";15;"Arica y Parinacota"
"2230";"FRANCIA";"2021";12;3101;"Copiapó";3;"Atacama"
"2231";"FRANCIA";"2021";124;8101;"Concepción";8;"Biobío"
"2232";"FRANCIA";"2021";36;4102;"Coquimbo";4;"Coquimbo"
"2233";"FRANCIA";"2021";57;4101;"La Serena";4;"Coquimbo"
"2234";"FRANCIA";"2021";38;9101;"Temuco";9;"La Araucanía"
"2235";"FRANCIA";"2021";20;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"2236";"FRANCIA";"2021";30;10101;"Puerto Montt";10;"Los Lagos"
"2237";"FRANCIA";"2021";46;7301;"Curicó";7;"Maule"
"2238";"FRANCIA";"2021";36;7101;"Talca";7;"Maule"
"2239";"FRANCIA";"2021";13;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"2240";"FRANCIA";"2021";148;13301;"Colina";13;"Metropolitana de Santiago"
"2241";"FRANCIA";"2021";9;13104;"Conchalí";13;"Metropolitana de Santiago"
"2242";"FRANCIA";"2021";13;13106;"Estación Central";13;"Metropolitana de Santiago"
"2243";"FRANCIA";"2021";24;13108;"Independencia";13;"Metropolitana de Santiago"
"2244";"FRANCIA";"2021";7;13109;"La Cisterna";13;"Metropolitana de Santiago"
"2245";"FRANCIA";"2021";81;13110;"La Florida";13;"Metropolitana de Santiago"
"2246";"FRANCIA";"2021";678;13114;"Las Condes";13;"Metropolitana de Santiago"
"2247";"FRANCIA";"2021";123;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"2248";"FRANCIA";"2021";5;13117;"Lo Prado";13;"Metropolitana de Santiago"
"2249";"FRANCIA";"2021";30;13118;"Macul";13;"Metropolitana de Santiago"
"2250";"FRANCIA";"2021";35;13119;"Maipú";13;"Metropolitana de Santiago"
"2251";"FRANCIA";"2021";9;13501;"Melipilla";13;"Metropolitana de Santiago"
"2252";"FRANCIA";"2021";72;13122;"Peñalolén";13;"Metropolitana de Santiago"
"2253";"FRANCIA";"2021";883;13123;"Providencia";13;"Metropolitana de Santiago"
"2254";"FRANCIA";"2021";20;13124;"Pudahuel";13;"Metropolitana de Santiago"
"2255";"FRANCIA";"2021";31;13201;"Puente Alto";13;"Metropolitana de Santiago"
"2256";"FRANCIA";"2021";29;13125;"Quilicura";13;"Metropolitana de Santiago"
"2257";"FRANCIA";"2021";14;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"2258";"FRANCIA";"2021";53;13127;"Recoleta";13;"Metropolitana de Santiago"
"2259";"FRANCIA";"2021";24;13401;"San Bernardo";13;"Metropolitana de Santiago"
"2260";"FRANCIA";"2021";16;13129;"San Joaquín";13;"Metropolitana de Santiago"
"2261";"FRANCIA";"2021";40;13130;"San Miguel";13;"Metropolitana de Santiago"
"2262";"FRANCIA";"2021";667;13101;"Santiago";13;"Metropolitana de Santiago"
"2263";"FRANCIA";"2021";892;13132;"Vitacura";13;"Metropolitana de Santiago"
"2264";"FRANCIA";"2021";321;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"2265";"FRANCIA";"2021";4;1107;"Alto Hospicio";1;"Tarapacá"
"2266";"FRANCIA";"2021";30;1101;"Iquique";1;"Tarapacá"
"2267";"FRANCIA";"2021";220;5101;"Valparaíso";5;"Valparaíso"
"2268";"FRANCIA";"2021";237;5109;"Viña del Mar";5;"Valparaíso"
"2269";"FRANCIA";"2022";49;2101;"Antofagasta";2;"Antofagasta"
"2270";"FRANCIA";"2022";9;2201;"Calama";2;"Antofagasta"
"2271";"FRANCIA";"2022";24;15101;"Arica";15;"Arica y Parinacota"
"2272";"FRANCIA";"2022";11;3101;"Copiapó";3;"Atacama"
"2273";"FRANCIA";"2022";135;8101;"Concepción";8;"Biobío"
"2274";"FRANCIA";"2022";37;4102;"Coquimbo";4;"Coquimbo"
"2275";"FRANCIA";"2022";59;4101;"La Serena";4;"Coquimbo"
"2276";"FRANCIA";"2022";38;9101;"Temuco";9;"La Araucanía"
"2277";"FRANCIA";"2022";23;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"2278";"FRANCIA";"2022";26;10101;"Puerto Montt";10;"Los Lagos"
"2279";"FRANCIA";"2022";43;7301;"Curicó";7;"Maule"
"2280";"FRANCIA";"2022";33;7101;"Talca";7;"Maule"
"2281";"FRANCIA";"2022";13;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"2282";"FRANCIA";"2022";150;13301;"Colina";13;"Metropolitana de Santiago"
"2283";"FRANCIA";"2022";9;13104;"Conchalí";13;"Metropolitana de Santiago"
"2284";"FRANCIA";"2022";12;13106;"Estación Central";13;"Metropolitana de Santiago"
"2285";"FRANCIA";"2022";24;13108;"Independencia";13;"Metropolitana de Santiago"
"2286";"FRANCIA";"2022";8;13109;"La Cisterna";13;"Metropolitana de Santiago"
"2287";"FRANCIA";"2022";84;13110;"La Florida";13;"Metropolitana de Santiago"
"2288";"FRANCIA";"2022";682;13114;"Las Condes";13;"Metropolitana de Santiago"
"2289";"FRANCIA";"2022";126;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"2290";"FRANCIA";"2022";5;13117;"Lo Prado";13;"Metropolitana de Santiago"
"2291";"FRANCIA";"2022";29;13118;"Macul";13;"Metropolitana de Santiago"
"2292";"FRANCIA";"2022";36;13119;"Maipú";13;"Metropolitana de Santiago"
"2293";"FRANCIA";"2022";10;13501;"Melipilla";13;"Metropolitana de Santiago"
"2294";"FRANCIA";"2022";72;13122;"Peñalolén";13;"Metropolitana de Santiago"
"2295";"FRANCIA";"2022";877;13123;"Providencia";13;"Metropolitana de Santiago"
"2296";"FRANCIA";"2022";18;13124;"Pudahuel";13;"Metropolitana de Santiago"
"2297";"FRANCIA";"2022";29;13201;"Puente Alto";13;"Metropolitana de Santiago"
"2298";"FRANCIA";"2022";31;13125;"Quilicura";13;"Metropolitana de Santiago"
"2299";"FRANCIA";"2022";13;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"2300";"FRANCIA";"2022";53;13127;"Recoleta";13;"Metropolitana de Santiago"
"2301";"FRANCIA";"2022";23;13401;"San Bernardo";13;"Metropolitana de Santiago"
"2302";"FRANCIA";"2022";16;13129;"San Joaquín";13;"Metropolitana de Santiago"
"2303";"FRANCIA";"2022";38;13130;"San Miguel";13;"Metropolitana de Santiago"
"2304";"FRANCIA";"2022";636;13101;"Santiago";13;"Metropolitana de Santiago"
"2305";"FRANCIA";"2022";890;13132;"Vitacura";13;"Metropolitana de Santiago"
"2306";"FRANCIA";"2022";321;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"2307";"FRANCIA";"2022";4;1107;"Alto Hospicio";1;"Tarapacá"
